"County","FIPS","Year","Race/Ethnicity","Measure Type","Variable","Value"
"Tolland County","09013","2006-2010","White Alone Not Hispanic or Latino","Number","Margins of Error",249
"Tolland County","09013","2006-2010","White Alone Not Hispanic or Latino","Percent","SNAP Recipients",2.63
"Tolland County","09013","2006-2010","White Alone Not Hispanic or Latino","Percent","Margins of Error",0.49
"Tolland County","09013","2007-2011","All","Number","SNAP Recipients",2236
"Tolland County","09013","2007-2011","All","Number","Margins of Error",332.77
"Tolland County","09013","2007-2011","All","Percent","SNAP Recipients",4.11
"Tolland County","09013","2007-2011","All","Percent","Margins of Error",0.61
"Tolland County","09013","2007-2011","American Indian and Alaska Native Alone","Number","SNAP Recipients",0
"Tolland County","09013","2007-2011","American Indian and Alaska Native Alone","Number","Margins of Error",92
"Tolland County","09013","2007-2011","American Indian and Alaska Native Alone","Percent","SNAP Recipients",0
"Tolland County","09013","2007-2011","American Indian and Alaska Native Alone","Percent","Margins of Error",94.85
"Tolland County","09013","2007-2011","Asian Alone","Number","Margins of Error",30
"Tolland County","09013","2007-2011","Asian Alone","Number","SNAP Recipients",34
"Tolland County","09013","2007-2011","Asian Alone","Percent","Margins of Error",2.69
"Tolland County","09013","2007-2011","Asian Alone","Percent","SNAP Recipients",3.12
"Tolland County","09013","2007-2011","Black or African American Alone","Number","SNAP Recipients",239
"Tolland County","09013","2007-2011","Black or African American Alone","Number","Margins of Error",138
"Tolland County","09013","2007-2011","Black or African American Alone","Percent","SNAP Recipients",26.29
"Tolland County","09013","2007-2011","Black or African American Alone","Percent","Margins of Error",13.52
"Tolland County","09013","2007-2011","Hispanic or Latino","Number","SNAP Recipients",268
"Tolland County","09013","2007-2011","Hispanic or Latino","Number","Margins of Error",150
"Tolland County","09013","2007-2011","Hispanic or Latino","Percent","SNAP Recipients",18.41
"Tolland County","09013","2007-2011","Hispanic or Latino","Percent","Margins of Error",9.88
"Tolland County","09013","2007-2011","Native Hawaiian and Other Pacific Islander","Number","SNAP Recipients",0
"Tolland County","09013","2007-2011","Native Hawaiian and Other Pacific Islander","Number","Margins of Error",92
"Tolland County","09013","2007-2011","Native Hawaiian and Other Pacific Islander","Percent","SNAP Recipients",0
"Tolland County","09013","2007-2011","Native Hawaiian and Other Pacific Islander","Percent","Margins of Error",1533.33
"Tolland County","09013","2007-2011","Some Other Race Alone","Number","SNAP Recipients",53
"Tolland County","09013","2007-2011","Some Other Race Alone","Number","Margins of Error",70
"Tolland County","09013","2007-2011","Some Other Race Alone","Percent","SNAP Recipients",15.87
"Tolland County","09013","2007-2011","Some Other Race Alone","Percent","Margins of Error",19.73
"Tolland County","09013","2007-2011","Two or More Races","Number","SNAP Recipients",136
"Tolland County","09013","2007-2011","Two or More Races","Number","Margins of Error",118
"Tolland County","09013","2007-2011","Two or More Races","Percent","SNAP Recipients",17.99
"Tolland County","09013","2007-2011","Two or More Races","Percent","Margins of Error",14.83
"Tolland County","09013","2007-2011","White Alone","Number","SNAP Recipients",1774
"Tolland County","09013","2007-2011","White Alone","Number","Margins of Error",252
"Tolland County","09013","2007-2011","White Alone","Percent","SNAP Recipients",3.47
"Tolland County","09013","2007-2011","White Alone","Percent","Margins of Error",0.49
"Tolland County","09013","2007-2011","White Alone Not Hispanic or Latino","Number","SNAP Recipients",1720
"Tolland County","09013","2007-2011","White Alone Not Hispanic or Latino","Number","Margins of Error",253
"Tolland County","09013","2007-2011","White Alone Not Hispanic or Latino","Percent","Margins of Error",0.5
"Tolland County","09013","2007-2011","White Alone Not Hispanic or Latino","Percent","SNAP Recipients",3.41
"Tolland County","09013","2008-2012","All","Number","SNAP Recipients",2420
"Tolland County","09013","2008-2012","All","Number","Margins of Error",385.45
"Tolland County","09013","2008-2012","All","Percent","SNAP Recipients",4.44
"Tolland County","09013","2008-2012","All","Percent","Margins of Error",0.7
"Tolland County","09013","2008-2012","American Indian and Alaska Native Alone","Number","SNAP Recipients",0
"Tolland County","09013","2008-2012","American Indian and Alaska Native Alone","Number","Margins of Error",29
"Tolland County","09013","2008-2012","American Indian and Alaska Native Alone","Percent","SNAP Recipients",0
"Tolland County","09013","2008-2012","American Indian and Alaska Native Alone","Percent","Margins of Error",56.86
"Tolland County","09013","2008-2012","Asian Alone","Number","SNAP Recipients",70
"Tolland County","09013","2008-2012","Asian Alone","Number","Margins of Error",58
"Tolland County","09013","2008-2012","Asian Alone","Percent","Margins of Error",4.88
"Tolland County","09013","2008-2012","Asian Alone","Percent","SNAP Recipients",5.98
"Tolland County","09013","2008-2012","Black or African American Alone","Number","SNAP Recipients",190
"Tolland County","09013","2008-2012","Black or African American Alone","Number","Margins of Error",129
"Tolland County","09013","2008-2012","Black or African American Alone","Percent","SNAP Recipients",18.57
"Tolland County","09013","2008-2012","Black or African American Alone","Percent","Margins of Error",12
"Tolland County","09013","2008-2012","Hispanic or Latino","Number","SNAP Recipients",246
"Tolland County","09013","2008-2012","Hispanic or Latino","Number","Margins of Error",125
"Tolland County","09013","2008-2012","Hispanic or Latino","Percent","SNAP Recipients",15.78
"Tolland County","09013","2008-2012","Hispanic or Latino","Percent","Margins of Error",7.69
"Tolland County","09013","2008-2012","Native Hawaiian and Other Pacific Islander","Number","SNAP Recipients",0
"Tolland County","09013","2008-2012","Native Hawaiian and Other Pacific Islander","Number","Margins of Error",29
"Tolland County","09013","2008-2012","Native Hawaiian and Other Pacific Islander","Percent","SNAP Recipients",0
"Tolland County","09013","2008-2012","Native Hawaiian and Other Pacific Islander","Percent","Margins of Error",207.14
"Tolland County","09013","2008-2012","Some Other Race Alone","Number","Margins of Error",83
"Tolland County","09013","2008-2012","Some Other Race Alone","Number","SNAP Recipients",65
"Tolland County","09013","2008-2012","Some Other Race Alone","Percent","SNAP Recipients",14.25
"Tolland County","09013","2008-2012","Some Other Race Alone","Percent","Margins of Error",17.46
"Tolland County","09013","2008-2012","Two or More Races","Number","SNAP Recipients",122
"Tolland County","09013","2008-2012","Two or More Races","Number","Margins of Error",103
"Tolland County","09013","2008-2012","Two or More Races","Percent","SNAP Recipients",17.09
"Tolland County","09013","2008-2012","Two or More Races","Percent","Margins of Error",13.38
"Tolland County","09013","2008-2012","White Alone","Number","SNAP Recipients",1973
"Tolland County","09013","2008-2012","White Alone","Number","Margins of Error",332
"Tolland County","09013","2008-2012","White Alone","Percent","SNAP Recipients",3.86
"Tolland County","09013","2008-2012","White Alone","Percent","Margins of Error",0.65
"Tolland County","09013","2008-2012","White Alone Not Hispanic or Latino","Number","SNAP Recipients",1909
"Tolland County","09013","2008-2012","White Alone Not Hispanic or Latino","Number","Margins of Error",328
"Tolland County","09013","2008-2012","White Alone Not Hispanic or Latino","Percent","SNAP Recipients",3.8
"Tolland County","09013","2008-2012","White Alone Not Hispanic or Latino","Percent","Margins of Error",0.65
"Tolland County","09013","2009-2013","All","Number","SNAP Recipients",2840
"Tolland County","09013","2009-2013","All","Number","Margins of Error",402.17
"Tolland County","09013","2009-2013","All","Percent","SNAP Recipients",5.23
"Tolland County","09013","2009-2013","All","Percent","Margins of Error",0.74
"Tolland County","09013","2009-2013","American Indian and Alaska Native Alone","Number","SNAP Recipients",0
"Tolland County","09013","2009-2013","American Indian and Alaska Native Alone","Number","Margins of Error",28
"Tolland County","09013","2009-2013","American Indian and Alaska Native Alone","Percent","Margins of Error",65.12
"Tolland County","09013","2009-2013","American Indian and Alaska Native Alone","Percent","SNAP Recipients",0
"Tolland County","09013","2009-2013","Asian Alone","Number","SNAP Recipients",56
"Tolland County","09013","2009-2013","Asian Alone","Number","Margins of Error",54
"Tolland County","09013","2009-2013","Asian Alone","Percent","SNAP Recipients",4.9
"Tolland County","09013","2009-2013","Asian Alone","Percent","Margins of Error",4.65
"Tolland County","09013","2009-2013","Black or African American Alone","Number","SNAP Recipients",227
"Tolland County","09013","2009-2013","Black or African American Alone","Number","Margins of Error",124
"Tolland County","09013","2009-2013","Black or African American Alone","Percent","SNAP Recipients",19.64
"Tolland County","09013","2009-2013","Black or African American Alone","Percent","Margins of Error",9.73
"Tolland County","09013","2009-2013","Hispanic or Latino","Number","SNAP Recipients",352
"Tolland County","09013","2009-2013","Hispanic or Latino","Number","Margins of Error",128
"Tolland County","09013","2009-2013","Hispanic or Latino","Percent","SNAP Recipients",22.89
"Tolland County","09013","2009-2013","Hispanic or Latino","Percent","Margins of Error",7.94
"Tolland County","09013","2009-2013","Native Hawaiian and Other Pacific Islander","Number","SNAP Recipients",0
"Tolland County","09013","2009-2013","Native Hawaiian and Other Pacific Islander","Number","Margins of Error",28
"Tolland County","09013","2009-2013","Native Hawaiian and Other Pacific Islander","Percent","SNAP Recipients",0
"Tolland County","09013","2009-2013","Native Hawaiian and Other Pacific Islander","Percent","Margins of Error",466.67
"Tolland County","09013","2009-2013","Some Other Race Alone","Number","SNAP Recipients",75
"Tolland County","09013","2009-2013","Some Other Race Alone","Number","Margins of Error",102
"Tolland County","09013","2009-2013","Some Other Race Alone","Percent","SNAP Recipients",22.87
"Tolland County","09013","2009-2013","Some Other Race Alone","Percent","Margins of Error",29.87
"Tolland County","09013","2009-2013","Two or More Races","Number","SNAP Recipients",134
"Tolland County","09013","2009-2013","Two or More Races","Number","Margins of Error",112
"Tolland County","09013","2009-2013","Two or More Races","Percent","SNAP Recipients",19.88
"Tolland County","09013","2009-2013","Two or More Races","Percent","Margins of Error",15.88
"Tolland County","09013","2009-2013","White Alone","Number","SNAP Recipients",2348
"Tolland County","09013","2009-2013","White Alone","Number","Margins of Error",346
"Tolland County","09013","2009-2013","White Alone","Percent","SNAP Recipients",4.61
"Tolland County","09013","2009-2013","White Alone","Percent","Margins of Error",0.68
"Tolland County","09013","2009-2013","White Alone Not Hispanic or Latino","Number","SNAP Recipients",2191
"Tolland County","09013","2009-2013","White Alone Not Hispanic or Latino","Number","Margins of Error",332
"Tolland County","09013","2009-2013","White Alone Not Hispanic or Latino","Percent","SNAP Recipients",4.38
"Tolland County","09013","2009-2013","White Alone Not Hispanic or Latino","Percent","Margins of Error",0.66
"Tolland County","09013","2010-2014","All","Number","SNAP Recipients",3286
"Tolland County","09013","2010-2014","All","Number","Margins of Error",420.9
"Tolland County","09013","2010-2014","All","Percent","SNAP Recipients",6.04
"Tolland County","09013","2010-2014","All","Percent","Margins of Error",0.77
"Tolland County","09013","2010-2014","American Indian and Alaska Native Alone","Number","SNAP Recipients",0
"Tolland County","09013","2010-2014","American Indian and Alaska Native Alone","Number","Margins of Error",28
"Tolland County","09013","2010-2014","American Indian and Alaska Native Alone","Percent","SNAP Recipients",0
"Tolland County","09013","2010-2014","American Indian and Alaska Native Alone","Percent","Margins of Error",80
"Tolland County","09013","2010-2014","Asian Alone","Number","Margins of Error",89
"Tolland County","09013","2010-2014","Asian Alone","Number","SNAP Recipients",144
"Tolland County","09013","2010-2014","Asian Alone","Percent","Margins of Error",5.95
"Tolland County","09013","2010-2014","Asian Alone","Percent","SNAP Recipients",9.79
"Tolland County","09013","2010-2014","Black or African American Alone","Number","Margins of Error",135
"Tolland County","09013","2010-2014","Black or African American Alone","Number","SNAP Recipients",230
"Tolland County","09013","2010-2014","Black or African American Alone","Percent","SNAP Recipients",21.1
"Tolland County","09013","2010-2014","Black or African American Alone","Percent","Margins of Error",11.53
"Tolland County","09013","2010-2014","Hispanic or Latino","Number","SNAP Recipients",303
"Tolland County","09013","2010-2014","Hispanic or Latino","Number","Margins of Error",156
"Tolland County","09013","2010-2014","Hispanic or Latino","Percent","SNAP Recipients",18.35
"Tolland County","09013","2010-2014","Hispanic or Latino","Percent","Margins of Error",9.14
"Tolland County","09013","2010-2014","Native Hawaiian and Other Pacific Islander","Number","SNAP Recipients",0
"Tolland County","09013","2010-2014","Native Hawaiian and Other Pacific Islander","Number","Margins of Error",28
"Tolland County","09013","2010-2014","Native Hawaiian and Other Pacific Islander","Percent","SNAP Recipients",0
"Tolland County","09013","2010-2014","Native Hawaiian and Other Pacific Islander","Percent","Margins of Error",0
"Tolland County","09013","2010-2014","Some Other Race Alone","Number","SNAP Recipients",18
"Tolland County","09013","2010-2014","Some Other Race Alone","Number","Margins of Error",28
"Tolland County","09013","2010-2014","Some Other Race Alone","Percent","SNAP Recipients",4.9
"Tolland County","09013","2010-2014","Some Other Race Alone","Percent","Margins of Error",7.36
"Tolland County","09013","2010-2014","Two or More Races","Number","SNAP Recipients",129
"Tolland County","09013","2010-2014","Two or More Races","Number","Margins of Error",112
"Tolland County","09013","2010-2014","Two or More Races","Percent","SNAP Recipients",17.13
"Tolland County","09013","2010-2014","Two or More Races","Percent","Margins of Error",14.04
"Tolland County","09013","2010-2014","White Alone","Number","SNAP Recipients",2765
"Tolland County","09013","2010-2014","White Alone","Number","Margins of Error",370
"Tolland County","09013","2010-2014","White Alone","Percent","SNAP Recipients",5.45
"Tolland County","09013","2010-2014","White Alone","Percent","Margins of Error",0.73
"Tolland County","09013","2010-2014","White Alone Not Hispanic or Latino","Number","SNAP Recipients",2574
"Tolland County","09013","2010-2014","White Alone Not Hispanic or Latino","Number","Margins of Error",340
"Tolland County","09013","2010-2014","White Alone Not Hispanic or Latino","Percent","SNAP Recipients",5.18
"Tolland County","09013","2010-2014","White Alone Not Hispanic or Latino","Percent","Margins of Error",0.68
"Tolland County","09013","2011-2015","All","Number","SNAP Recipients",3848
"Tolland County","09013","2011-2015","All","Number","Margins of Error",420.11
"Tolland County","09013","2011-2015","All","Percent","SNAP Recipients",7.06
"Tolland County","09013","2011-2015","All","Percent","Margins of Error",0.76
"Tolland County","09013","2011-2015","American Indian and Alaska Native Alone","Number","SNAP Recipients",0
"Tolland County","09013","2011-2015","American Indian and Alaska Native Alone","Number","Margins of Error",28
"Tolland County","09013","2011-2015","American Indian and Alaska Native Alone","Percent","SNAP Recipients",0
"Tolland County","09013","2011-2015","American Indian and Alaska Native Alone","Percent","Margins of Error",77.78
"Tolland County","09013","2011-2015","Asian Alone","Number","SNAP Recipients",75
"Tolland County","09013","2011-2015","Asian Alone","Number","Margins of Error",78
"Tolland County","09013","2011-2015","Asian Alone","Percent","SNAP Recipients",4.89
"Tolland County","09013","2011-2015","Asian Alone","Percent","Margins of Error",5.05
"Tolland County","09013","2011-2015","Black or African American Alone","Number","SNAP Recipients",281
"Tolland County","09013","2011-2015","Black or African American Alone","Number","Margins of Error",147
"Tolland County","09013","2011-2015","Black or African American Alone","Percent","SNAP Recipients",22.7
"Tolland County","09013","2011-2015","Black or African American Alone","Percent","Margins of Error",11
"Tolland County","09013","2011-2015","Hispanic or Latino","Number","SNAP Recipients",326
"Tolland County","09013","2011-2015","Hispanic or Latino","Number","Margins of Error",153
"Tolland County","09013","2011-2015","Hispanic or Latino","Percent","Margins of Error",7.97
"Tolland County","09013","2011-2015","Hispanic or Latino","Percent","SNAP Recipients",17.86
"Tolland County","09013","2011-2015","Native Hawaiian and Other Pacific Islander","Number","Margins of Error",28
"Tolland County","09013","2011-2015","Native Hawaiian and Other Pacific Islander","Number","SNAP Recipients",0
"Tolland County","09013","2011-2015","Native Hawaiian and Other Pacific Islander","Percent","SNAP Recipients",0
"Tolland County","09013","2011-2015","Native Hawaiian and Other Pacific Islander","Percent","Margins of Error",0
"Tolland County","09013","2011-2015","Some Other Race Alone","Number","SNAP Recipients",84
"Tolland County","09013","2011-2015","Some Other Race Alone","Number","Margins of Error",99
"Tolland County","09013","2011-2015","Some Other Race Alone","Percent","Margins of Error",15.73
"Tolland County","09013","2011-2015","Some Other Race Alone","Percent","SNAP Recipients",13.93
"Tolland County","09013","2011-2015","Two or More Races","Number","SNAP Recipients",20
"Tolland County","09013","2011-2015","Two or More Races","Number","Margins of Error",24
"Tolland County","09013","2011-2015","Two or More Races","Percent","SNAP Recipients",3.34
"Tolland County","09013","2011-2015","Two or More Races","Percent","Margins of Error",3.91
"Tolland County","09013","2011-2015","White Alone","Number","SNAP Recipients",3388
"Tolland County","09013","2011-2015","White Alone","Number","Margins of Error",371
"Tolland County","09013","2011-2015","White Alone","Percent","SNAP Recipients",6.71
"Tolland County","09013","2011-2015","White Alone","Percent","Margins of Error",0.73
"Tolland County","09013","2011-2015","White Alone Not Hispanic or Latino","Number","SNAP Recipients",3172
"Tolland County","09013","2011-2015","White Alone Not Hispanic or Latino","Number","Margins of Error",354
"Tolland County","09013","2011-2015","White Alone Not Hispanic or Latino","Percent","SNAP Recipients",6.42
"Tolland County","09013","2011-2015","White Alone Not Hispanic or Latino","Percent","Margins of Error",0.71
"Tolland County","09013","2012-2016","All","Number","SNAP Recipients",3798
"Tolland County","09013","2012-2016","All","Number","Margins of Error",470.14
"Tolland County","09013","2012-2016","All","Percent","SNAP Recipients",6.96
"Tolland County","09013","2012-2016","All","Percent","Margins of Error",0.86
"Tolland County","09013","2012-2016","American Indian and Alaska Native Alone","Number","Margins of Error",28
"Tolland County","09013","2012-2016","American Indian and Alaska Native Alone","Number","SNAP Recipients",0
"Tolland County","09013","2012-2016","American Indian and Alaska Native Alone","Percent","SNAP Recipients",0
"Tolland County","09013","2012-2016","American Indian and Alaska Native Alone","Percent","Margins of Error",71.79
"Tolland County","09013","2012-2016","Asian Alone","Number","SNAP Recipients",89
"Tolland County","09013","2012-2016","Asian Alone","Number","Margins of Error",71
"Tolland County","09013","2012-2016","Asian Alone","Percent","SNAP Recipients",5.71
"Tolland County","09013","2012-2016","Asian Alone","Percent","Margins of Error",4.52
"Tolland County","09013","2012-2016","Black or African American Alone","Number","SNAP Recipients",327
"Tolland County","09013","2012-2016","Black or African American Alone","Number","Margins of Error",135
"Tolland County","09013","2012-2016","Black or African American Alone","Percent","SNAP Recipients",22.49
"Tolland County","09013","2012-2016","Black or African American Alone","Percent","Margins of Error",8.62
"Tolland County","09013","2012-2016","Hispanic or Latino","Number","SNAP Recipients",315
"Tolland County","09013","2012-2016","Hispanic or Latino","Number","Margins of Error",137
"Tolland County","09013","2012-2016","Hispanic or Latino","Percent","SNAP Recipients",15.53
"Tolland County","09013","2012-2016","Hispanic or Latino","Percent","Margins of Error",6.5
"Tolland County","09013","2012-2016","Native Hawaiian and Other Pacific Islander","Number","SNAP Recipients",0
"Tolland County","09013","2012-2016","Native Hawaiian and Other Pacific Islander","Number","Margins of Error",28
"Tolland County","09013","2012-2016","Native Hawaiian and Other Pacific Islander","Percent","SNAP Recipients",0
"Tolland County","09013","2012-2016","Native Hawaiian and Other Pacific Islander","Percent","Margins of Error",0
"Tolland County","09013","2012-2016","Some Other Race Alone","Number","SNAP Recipients",121
"Tolland County","09013","2012-2016","Some Other Race Alone","Number","Margins of Error",109
"Tolland County","09013","2012-2016","Some Other Race Alone","Percent","SNAP Recipients",20.83
"Tolland County","09013","2012-2016","Some Other Race Alone","Percent","Margins of Error",17.54
"Tolland County","09013","2012-2016","Two or More Races","Number","Margins of Error",14
"Tolland County","09013","2012-2016","Two or More Races","Number","SNAP Recipients",10
"Tolland County","09013","2012-2016","Two or More Races","Percent","SNAP Recipients",1.65
"Tolland County","09013","2012-2016","Two or More Races","Percent","Margins of Error",2.27
"Tolland County","09013","2012-2016","White Alone","Number","Margins of Error",430
"Tolland County","09013","2012-2016","White Alone","Number","SNAP Recipients",3251
"Tolland County","09013","2012-2016","White Alone","Percent","SNAP Recipients",6.46
"Tolland County","09013","2012-2016","White Alone","Percent","Margins of Error",0.85
"Tolland County","09013","2012-2016","White Alone Not Hispanic or Latino","Number","SNAP Recipients",3054
"Tolland County","09013","2012-2016","White Alone Not Hispanic or Latino","Number","Margins of Error",426
"Tolland County","09013","2012-2016","White Alone Not Hispanic or Latino","Percent","SNAP Recipients",6.24
"Tolland County","09013","2012-2016","White Alone Not Hispanic or Latino","Percent","Margins of Error",0.87
"Tolland County","09013","2013-2017","All","Number","SNAP Recipients",4072
"Tolland County","09013","2013-2017","All","Number","Margins of Error",500.04
"Tolland County","09013","2013-2017","All","Percent","SNAP Recipients",7.42
"Tolland County","09013","2013-2017","All","Percent","Margins of Error",0.9
"Tolland County","09013","2013-2017","American Indian and Alaska Native Alone","Number","SNAP Recipients",10
"Tolland County","09013","2013-2017","American Indian and Alaska Native Alone","Number","Margins of Error",15
"Tolland County","09013","2013-2017","American Indian and Alaska Native Alone","Percent","SNAP Recipients",32.26
"Tolland County","09013","2013-2017","American Indian and Alaska Native Alone","Percent","Margins of Error",40.8
"Tolland County","09013","2013-2017","Asian Alone","Number","SNAP Recipients",102
"Tolland County","09013","2013-2017","Asian Alone","Number","Margins of Error",76
"Tolland County","09013","2013-2017","Asian Alone","Percent","SNAP Recipients",5.47
"Tolland County","09013","2013-2017","Asian Alone","Percent","Margins of Error",4.04
"Tolland County","09013","2013-2017","Black or African American Alone","Number","SNAP Recipients",341
"Tolland County","09013","2013-2017","Black or African American Alone","Number","Margins of Error",157
"Tolland County","09013","2013-2017","Black or African American Alone","Percent","SNAP Recipients",23.81
"Tolland County","09013","2013-2017","Black or African American Alone","Percent","Margins of Error",10.2
"Tolland County","09013","2013-2017","Hispanic or Latino","Number","SNAP Recipients",393
"Tolland County","09013","2013-2017","Hispanic or Latino","Number","Margins of Error",158
"Tolland County","09013","2013-2017","Hispanic or Latino","Percent","SNAP Recipients",19.27
"Tolland County","09013","2013-2017","Hispanic or Latino","Percent","Margins of Error",7.42
"Tolland County","09013","2013-2017","Native Hawaiian and Other Pacific Islander","Number","Margins of Error",28
"Tolland County","09013","2013-2017","Native Hawaiian and Other Pacific Islander","Number","SNAP Recipients",0
"Tolland County","09013","2013-2017","Native Hawaiian and Other Pacific Islander","Percent","SNAP Recipients",0
"Tolland County","09013","2013-2017","Native Hawaiian and Other Pacific Islander","Percent","Margins of Error",0
"Tolland County","09013","2013-2017","Some Other Race Alone","Number","SNAP Recipients",167
"Tolland County","09013","2013-2017","Some Other Race Alone","Number","Margins of Error",125
"Tolland County","09013","2013-2017","Some Other Race Alone","Percent","SNAP Recipients",27.93
"Tolland County","09013","2013-2017","Some Other Race Alone","Percent","Margins of Error",19.2
"Tolland County","09013","2013-2017","Two or More Races","Number","SNAP Recipients",19
"Tolland County","09013","2013-2017","Two or More Races","Number","Margins of Error",22
"Tolland County","09013","2013-2017","Two or More Races","Percent","SNAP Recipients",2.88
"Tolland County","09013","2013-2017","Two or More Races","Percent","Margins of Error",3.25
"Tolland County","09013","2013-2017","White Alone","Number","SNAP Recipients",3433
"Tolland County","09013","2013-2017","White Alone","Number","Margins of Error",450
"Tolland County","09013","2013-2017","White Alone","Percent","SNAP Recipients",6.83
"Tolland County","09013","2013-2017","White Alone","Percent","Margins of Error",0.89
"Tolland County","09013","2013-2017","White Alone Not Hispanic or Latino","Number","SNAP Recipients",3191
"Tolland County","09013","2013-2017","White Alone Not Hispanic or Latino","Number","Margins of Error",437
"Tolland County","09013","2013-2017","White Alone Not Hispanic or Latino","Percent","SNAP Recipients",6.52
"Tolland County","09013","2013-2017","White Alone Not Hispanic or Latino","Percent","Margins of Error",0.89
"Tolland County","09013","2014-2018","All","Number","SNAP Recipients",3704
"Tolland County","09013","2014-2018","All","Number","Margins of Error",490.44
"Tolland County","09013","2014-2018","All","Percent","SNAP Recipients",6.71
"Tolland County","09013","2014-2018","All","Percent","Margins of Error",0.88
"Tolland County","09013","2014-2018","American Indian and Alaska Native Alone","Number","SNAP Recipients",10
"Tolland County","09013","2014-2018","American Indian and Alaska Native Alone","Number","Margins of Error",18
"Tolland County","09013","2014-2018","American Indian and Alaska Native Alone","Percent","SNAP Recipients",21.28
"Tolland County","09013","2014-2018","American Indian and Alaska Native Alone","Percent","Margins of Error",35.07
"Tolland County","09013","2014-2018","Asian Alone","Number","SNAP Recipients",106
"Tolland County","09013","2014-2018","Asian Alone","Number","Margins of Error",82
"Tolland County","09013","2014-2018","Asian Alone","Percent","SNAP Recipients",5
"Tolland County","09013","2014-2018","Asian Alone","Percent","Margins of Error",3.84
"Tolland County","09013","2014-2018","Black or African American Alone","Number","SNAP Recipients",315
"Tolland County","09013","2014-2018","Black or African American Alone","Number","Margins of Error",163
"Tolland County","09013","2014-2018","Black or African American Alone","Percent","SNAP Recipients",21.08
"Tolland County","09013","2014-2018","Black or African American Alone","Percent","Margins of Error",10.49
"Tolland County","09013","2014-2018","Hispanic or Latino","Number","SNAP Recipients",296
"Tolland County","09013","2014-2018","Hispanic or Latino","Number","Margins of Error",131
"Tolland County","09013","2014-2018","Hispanic or Latino","Percent","SNAP Recipients",13.52
"Tolland County","09013","2014-2018","Hispanic or Latino","Percent","Margins of Error",5.77
"Tolland County","09013","2014-2018","Native Hawaiian and Other Pacific Islander","Number","Margins of Error",29
"Tolland County","09013","2014-2018","Native Hawaiian and Other Pacific Islander","Number","SNAP Recipients",0
"Tolland County","09013","2014-2018","Native Hawaiian and Other Pacific Islander","Percent","SNAP Recipients",0
"Tolland County","09013","2014-2018","Native Hawaiian and Other Pacific Islander","Percent","Margins of Error",0
"Tolland County","09013","2014-2018","Some Other Race Alone","Number","SNAP Recipients",221
"Tolland County","09013","2014-2018","Some Other Race Alone","Number","Margins of Error",135
"Tolland County","09013","2014-2018","Some Other Race Alone","Percent","SNAP Recipients",35.47
"Tolland County","09013","2014-2018","Some Other Race Alone","Percent","Margins of Error",19.09
"Tolland County","09013","2014-2018","Two or More Races","Number","SNAP Recipients",36
"Tolland County","09013","2014-2018","Two or More Races","Number","Margins of Error",35
"Tolland County","09013","2014-2018","Two or More Races","Percent","SNAP Recipients",5.4
"Tolland County","09013","2014-2018","Two or More Races","Percent","Margins of Error",5.03
"Tolland County","09013","2014-2018","White Alone","Number","SNAP Recipients",3016
"Tolland County","09013","2014-2018","White Alone","Number","Margins of Error",432
"Tolland County","09013","2014-2018","White Alone","Percent","SNAP Recipients",6
"Tolland County","09013","2014-2018","White Alone","Percent","Margins of Error",0.86
"Tolland County","09013","2014-2018","White Alone Not Hispanic or Latino","Number","SNAP Recipients",2919
"Tolland County","09013","2014-2018","White Alone Not Hispanic or Latino","Number","Margins of Error",428
"Tolland County","09013","2014-2018","White Alone Not Hispanic or Latino","Percent","SNAP Recipients",5.98
"Tolland County","09013","2014-2018","White Alone Not Hispanic or Latino","Percent","Margins of Error",0.87
"Windham County","09015","2006-2010","All","Number","SNAP Recipients",4420
"Windham County","09015","2006-2010","All","Number","Margins of Error",458.35
"Windham County","09015","2006-2010","All","Percent","SNAP Recipients",9.97
"Windham County","09015","2006-2010","All","Percent","Margins of Error",1.02
"Windham County","09015","2006-2010","American Indian and Alaska Native Alone","Number","SNAP Recipients",0
"Windham County","09015","2006-2010","American Indian and Alaska Native Alone","Number","Margins of Error",123
"Windham County","09015","2006-2010","American Indian and Alaska Native Alone","Percent","SNAP Recipients",0
"Windham County","09015","2006-2010","American Indian and Alaska Native Alone","Percent","Margins of Error",80.39
"Windham County","09015","2006-2010","Asian Alone","Number","SNAP Recipients",87
"Windham County","09015","2006-2010","Asian Alone","Number","Margins of Error",61
"Windham County","09015","2006-2010","Asian Alone","Percent","SNAP Recipients",20.62
"Windham County","09015","2006-2010","Asian Alone","Percent","Margins of Error",13.59
"Windham County","09015","2006-2010","Black or African American Alone","Number","Margins of Error",61
"Windham County","09015","2006-2010","Black or African American Alone","Number","SNAP Recipients",126
"Windham County","09015","2006-2010","Black or African American Alone","Percent","SNAP Recipients",23.55
"Windham County","09015","2006-2010","Black or African American Alone","Percent","Margins of Error",9.59
"Windham County","09015","2006-2010","Hispanic or Latino","Number","Margins of Error",208
"Windham County","09015","2006-2010","Hispanic or Latino","Number","SNAP Recipients",1166
"Windham County","09015","2006-2010","Hispanic or Latino","Percent","SNAP Recipients",39.78
"Windham County","09015","2006-2010","Hispanic or Latino","Percent","Margins of Error",6.62
"Windham County","09015","2006-2010","Native Hawaiian and Other Pacific Islander","Number","SNAP Recipients",0
"Windham County","09015","2006-2010","Native Hawaiian and Other Pacific Islander","Number","Margins of Error",123
